TAZ Number,Area_Name,EmployedIF2,Other1,Other2,Other3,Other4,Other5,Retired1,Retired2,Retired3,Retired4,Retired5,School1,School2,School3,School4,School5,Student1,Student2,Student3,Student4,Student5,Unemployed2,EmployedF1,EmployedF2,EmployedF3,EmployedF4,EmployedF5,EmployedIF1,EmployedIF2,EmployedIF3,EmployedIF4,EmployedIF5
3,Pacaltsdorp,7.285916423,9.043062201,8.327699943,11.70629371,14.11435239,53.68004063,0.596462361,0.351576759,0.534722762,0.614601019,2.320241692,20.98431522,21.13890467,27.14153185,33.24019004,96.60057748,2.634229031,2.593616061,3.419900222,4.162162162,12.5482314,15.29282412,22.57746479,25.01830283,33.75112744,41.66544567,122.9420076,0.58990585,0.738078418,1.016707463,1.276488207,3.680574744
6,Rosemoor,19.42911046,9.736842105,14.09036759,16.80586081,26.24970828,25.2867784,0.937297996,0.868179343,1.120371502,1.668202765,1.595166163,17.78082732,28.14714097,30.66410227,48.64985797,35.81087584,0.613259669,0.94883611,1.06155633,1.673673674,1.278060606,30.99370055,21.77112676,37.91038745,43.39430671,69.39731697,51.86615946,1.235993209,2.430135742,2.840325611,4.619671605,3.373860182
6,Lawaaikamp,58.28733138,23.28947368,10.723566,18.3193109,10.84305718,7.560405028,1.874595992,0.552477764,1.021171942,0.576188455,0.398791541,52.37261866,26.37922137,41.16133047,24.74683266,13.18491338,2.759668508,1.358560794,2.177019817,1.300675676,0.718909091,79.0872562,37.89788732,20.99750416,34.42497808,20.86231477,11.2856921,1.853989813,1.159837513,1.941628835,1.196707694,0.632598784
2,Borcherds,19.42911046,19.79575805,17.09042899,21.17680827,18.4329229,6.426248645,0.671497072,0.371067155,0.497478391,0.412791729,0.142850701,44.46895648,41.99677035,47.53143886,42.02447204,11.19515033,1.318050631,1.216621607,1.414088096,1.242436466,0.343359566,71.0132735,30.61677528,31.80631783,37.82309182,33.70830662,9.117434333,0.885487672,1.03866046,1.261189357,1.143123767,0.302136733
6,New Dawn City,17.00047165,12.83189317,18.26234412,21.14121699,17.37961302,9.088551655,1.384962711,1.261628326,1.580225477,1.238375187,0.642828155,37.26012174,58.00803904,61.33652588,51.2173253,20.4661342,1.359239713,2.068256731,2.245904623,1.863654699,0.772559023,37.8723548,21.84333614,37.4074304,41.55922409,34.98031819,14.19223269,3.652636647,7.062891125,8.012261797,6.858742603,2.719230595
2,Borcherds,21.85774927,29.44192377,19.36634654,35.99535809,25.06514304,13.65379985,2.714932127,1.143057442,2.298693254,1.525905977,0.825085946,48.45972187,34.86908573,59.19661687,41.87050307,17.42833378,0,0,0,0,0,27.06750836,9.926299174,7.856733031,14.01447677,9.991870199,4.222819496,15.21550261,13.59809498,24.76714961,17.95886856,7.416675401
6,Thembalethu SP,24.28638808,14.61038961,7.789515253,17.80719281,12.22021852,7.988101284,3.12229787,1.06549283,2.635419328,1.724075585,1.118687959,38.05139033,22.19204338,46.33827356,32.30062776,16.13391998,6.128614479,3.493442042,7.49121001,5.189189189,2.68890673,69.1290279,24.47288275,15.70026147,34.44514413,24.20236041,12.27424264,16.46920821,11.92975728,26.72488188,19.09758979,9.464335057
6,New Dawn City,24.28638808,4.659188956,4.290618238,6.098360656,8.32978174,6.050004579,1.382898683,0.815131127,1.25353041,1.632219099,1.176761924,39.11252031,39.40065852,51.15101293,70.96796601,39.38662649,2.262023367,2.227148843,2.969312275,4.093929996,2.357078987,76.65586195,25.3798199,28.1236191,38.3619372,53.64969457,30.23164122,5.166856857,6.464668107,9.004064999,12.80673414,7.051920873
3,Pacaltsdorp,7.285916423,3.479532164,7.781821905,5.505223172,6.911966809,20.65466584,2.794536618,4.000348252,3.062002978,3.664843111,10.870762,14.58387049,35.67889201,23.05486208,29.40199816,67.13634905,0.715469613,1.710780259,1.135275519,1.438772105,3.408161616,86.70337817,15.88784559,42.75614716,29.02874747,37.31652709,86.51474609,0.961328051,2.921072256,2.025046963,2.647531095,5.997973658
5,George South,4.857277615,2.804709141,1.033135707,1.694331984,5.014309402,27.67877095,2.836559725,0.668788872,1.186709288,3.347958181,18.34441088,10.97476902,4.422247638,6.6243264,19.91324078,83.99278152,4.115295144,1.620739193,2.493260591,7.448079659,32.59054545,6.497686644,23.34136397,10.3459147,16.28343868,49.34065934,211.3065756,7.155750156,3.581252672,5.755396632,17.73646771,74.22492401
2,Parkdene,14.57183285,7.845394737,7.224775397,14.81069712,18.50670945,17.82781948,2.108920491,1.243074968,2.757164243,3.284274194,3.140483384,25.09521311,25.28008715,47.33553004,60.0798104,44.22439696,1.034875691,1.018920596,1.959317835,2.471283784,1.887136364,77.05006484,8.164172535,9.046797005,17.79844611,22.77099463,17.01858357,8.806451613,11.01845638,22.13456872,28.80076516,21.03390957
6,Ballotsview,12.14319404,15.78947368,12.60170468,14.83760684,16.72812135,6.834264432,2.008495706,1.026030133,1.307100086,1.404802328,0.569702201,54.03524148,47.17553876,50.73515104,58.10050024,18.13797608,1.971191792,1.68202765,1.857723577,2.114114114,0.684675325,52.80426639,42.04476861,40.37817923,45.62652414,52.66800924,16.69413422,1.765704584,1.914652403,2.209142142,2.593499848,0.803300043
2,Conville,24.28638808,8.153580673,13.76573351,27.36443884,18.89626413,17.64584669,1.106318946,1.195525653,2.571344431,1.692671658,1.569015898,17.17135038,31.71272515,57.58087759,40.38827334,28.81948279,0,0,0,0,0,65.22028685,15.46582775,31.41935572,59.94052688,42.37953304,30.70401061,1.45887723,3.346416432,6.51878009,4.687432103,3.318550999
6,New Dawn City,29.14366569,8.709677419,11.02844595,21.92307692,17.30146422,9.895904668,0.544237546,0.441091118,0.948701675,0.713730215,0.405223662,29.28361474,40.56159846,73.64779989,59.03760508,25.80273371,0,0,0,0,0,62.55858608,18.72785098,28.53470023,54.43730233,43.98698076,19.51952238,2.153020428,3.70399722,7.215343285,5.929493605,2.571207962
3,Sea View,0,13.02631579,10.66298088,14.57264957,21.56359393,56.38268156,2.987637363,1.565353664,2.314656401,3.265067912,8.474320242,10.18356474,9.118743191,11.38288645,17.10892134,34.18310876,0.689917127,0.603804797,0.774051491,1.156156156,2.396363636,46.88954736,30.84242958,30.37936772,39.84508101,60.36754912,122.4617654,1.158743633,1.288708348,1.725892298,2.659350431,5.271656535
2,Parkdene,2.428638808,8.638912856,6.364417053,26.09394704,29.17351799,44.8708673,1.382898683,0.652104901,2.892762484,3.08308052,4.707047695,15.50191354,12.49289173,46.78446304,53.12981195,62.44221272,0.452404673,0.356343815,1.370451819,1.546595776,1.885663189,35.18140529,14.67270838,13.00717384,51.17998834,58.5862116,69.91067031,0.607865513,0.608439351,2.444542534,2.84594092,3.318550999
6,Thembalethu SP,38.85822092,21.93814829,10.10135241,13.08927569,4.438637583,6.857959874,1.108337776,0.326647437,0.457962074,0.148042581,0.227049198,57.34228321,28.88235917,34.18426796,11.77464868,13.90136853,0,0,0,0,0,82.99755115,59.11576025,32.75336726,40.73128762,14.14192134,16.95219973,10.96154561,6.857433472,8.707567565,3.074752615,3.601657311
2,Levallia,17.00047165,16.79425837,3.436828548,9.393939394,18.53399809,96.92229558,5.368161251,0.703153517,2.079477409,3.911097392,20.3021148,14.68020372,3.286300306,8.204548026,16.44233999,65.70259865,4.892139628,1.070381232,2.744364375,5.465465465,22.65652893,14.24838743,24.08018566,5.929662683,15.55449686,31.42125551,127.4824795,3.286618305,0.913811374,2.447629077,5.028589905,19.93644653
2,Parkdene,46.14413735,48.12200957,23.63480555,51.68111888,31.86421979,24.99476892,0.766880179,0.241081206,0.570370946,0.335236919,0.26102719,21.42516218,11.51093296,22.99047404,14.39815718,8.63012512,0,0,0,0,0,53.16437559,17.81274008,10.52718197,22.09164705,13.94587231,8.48718973,2.528167927,1.687036383,3.614959868,2.320887648,1.380215529
6,Lawaaikamp,4.857277615,42.46036779,32.79479771,23.44392956,8.162517046,5.335666689,5.251127328,2.595979853,2.00789471,0.66643484,0.432424562,78.24343029,66.10696441,43.16484583,15.26551605,7.625010146,3.09215869,2.553439565,1.712239201,0.601758385,0.311815991,19.58341026,71.37548787,66.33510414,45.50980337,16.22351143,8.227764252,1.384908053,1.453290378,1.018068517,0.369105024,0.18292013
6,Ballotsview,7.285916423,13.36213668,8.78936348,13.45350172,17.06362006,13.63282748,2.056459783,0.865823361,1.433908303,1.733725262,1.374937999,40.73425896,29.31024597,40.97839122,52.79324301,32.22978826,2.306588604,1.622162142,2.329086276,2.981847519,1.888477612,64.47128884,45.49190666,36.00715226,52.89355793,68.68862481,42.57669806,3.099206852,2.769761226,4.154506117,5.486994082,3.32350406
4,Blanco,41.28685973,32.21052632,29.66247408,47.56512821,34.12536756,19.51865922,3.374272786,1.988919949,3.450744226,2.360067912,1.339939577,12.22027769,12.31030331,18.03049214,13.13965159,5.742762271,0,0,0,0,0,30.67931977,32.89859155,36.45524126,56.10187406,41.21091353,18.28762363,2.595585739,3.247545037,5.103118347,3.812444777,1.653191489
6,Thembalethu SP,4.857277615,22.67414861,14.14484329,14.72850679,9.444162262,16.14594972,6.836761854,2.729890126,3.075529613,1.879956057,3.190332326,57.47866373,39.22400564,37.30525811,24.29754376,31.74145813,5.032336692,3.356444315,3.278335725,2.121886592,2.875636364,78.240108,38.96509942,29.24933934,29.22891756,19.18950004,25.45283751,10.14241486,8.596442745,8.771593797,5.856828242,7.59118541
3,Sea View,4.857277615,18.36437247,3.623922173,9.244970414,20.84581276,42.58272454,0.908458058,0.114745382,0.316720405,0.680788821,1.380432257,43.8676635,9.469464083,22.06528758,50.53712151,78.88409713,1.783170421,0.376216835,0.900281426,2.049064449,3.318041958,42.00682988,54.70693391,12.99027262,31.80394701,73.42442173,116.3663834,1.597283531,0.428247697,1.070584269,2.513699853,3.892915595
2,Borcherds,26.71502688,18.86569873,16.13235469,20.35145889,16.06115962,6.999229436,2.036199095,1.114481006,1.521194065,1.144429483,0.495051568,55.48286996,51.89934933,59.80220886,47.93869192,15.9633434,0,0,0,0,0,72.30455752,33.28229723,34.2461128,41.46151432,33.50215302,11.3270923,5.817692173,6.759053094,8.355699264,6.866626215,2.268630123
6,Rosemoor,12.14319404,10.52631579,12.11702373,21.1965812,20.91015169,22.2113594,1.785329516,1.315423247,2.489714449,2.341337214,2.468709538,26.2324933,33.03218197,52.77942452,52.88635278,42.92654338,0.350434096,0.431289141,0.70770422,0.704704705,0.593385281,58.23861254,22.42387659,31.06013787,52.14459901,52.66800924,43.40474897,2.589700057,4.050226237,6.943018159,7.132124583,5.74359531
2,Parkdene,4.857277615,9.578173375,7.938432457,18.3229638,18.0753655,13.68109185,0.620270733,0.329049256,0.821743068,0.772770398,0.580593567,37.22563581,33.74988617,71.15260576,71.2967571,41.23517027,0.405833604,0.359619034,0.778604735,0.775304716,0.465176471,81.60819182,27.7475145,27.67255554,61.29800352,61.91329259,36.3571608,0.272645561,0.307015812,0.694417842,0.713331645,0.409328625
6,New Dawn City,31.5723045,9.581339713,17.64679274,35.37179487,30.13556805,14.51504571,0.894693542,1.054730276,2.28742515,1.857771261,0.888217523,21.68967036,43.69891218,80.00543048,69.235583,25.4819538,0,0,0,0,0,51.38215949,14.73399488,32.65375889,62.8145983,54.79350448,20.47578181,1.179811699,2.95231367,5.798998121,5.144634287,1.878626692
3,Pacaltsdorp,19.42911046,12.53869969,19.24468474,19.63800905,24.90768069,52.4630299,2.828434541,2.778638164,3.067840789,3.709297913,7.755322552,21.87327015,36.72401407,34.22900914,44.09788533,70.97447489,2.045401365,3.356444315,3.21276901,4.113195548,6.867696257,25.06485077,11.01362883,20.34051091,19.91978306,25.86822589,42.27261493,8.244801758,17.19288549,17.19232384,22.70647257,36.25907384
2,Levallia,58.28733138,13.15789474,6.058511864,13.91025641,11.76196033,10.25139665,3.47147406,1.02310697,2.5415835,2.048670062,1.772406848,53.88129492,27.13911664,56.91443225,48.88263241,32.55534167,8.858195212,4.360812425,9.391824752,8.016016016,5.538262626,54.61062338,50.17214397,27.79811425,61.2520461,53.02874903,35.85808555,7.782179463,4.868453759,10.95366312,9.644577561,6.372847011
6,Thembalethu SP,12.14319404,31.04402361,13.8609692,29.36196981,14.01542002,14.65853913,1.300829462,0.371760738,0.852058233,0.387715596,0.402518565,63.71186164,31.11816769,60.20923837,29.19252534,23.33031402,5.957789023,2.844089887,5.651299293,2.722909826,2.257508921,59.44505152,33.57229828,18.03722767,36.6688651,17.92109759,14.54191387,22.29985878,13.52782445,28.08139678,13.9578617,11.06752265
4,Blanco,31.5723045,18.43984962,24.05661961,27.8489011,30.52508751,33.92113927,3.615292271,3.018896351,3.781253819,3.951006549,4.358221839,27.01762074,38.55693071,40.7693178,45.39101581,38.54319916,0.788476717,1.099787309,1.194250871,1.321321321,1.163948052,47.01455895,21.07997988,33.09181127,36.76462096,41.2596134,35.57222709,5.032258065,8.91970278,10.11865999,11.54917901,9.729971776
2,Conville,9.714555231,7.628161312,14.04945297,26.88111888,17.04720484,8.667089893,1.898941395,2.238611198,4.63426394,2.801622825,1.413897281,28.41573538,57.25014278,100.051137,64.44889406,25.03801732,0.286718806,0.564596694,1.013303769,0.648648649,0.261421488,123.2622753,17.34150357,38.43256909,70.5705392,45.82215187,18.07457072,0.770489273,1.92804158,3.614959868,2.387198724,0.920143686
6,Ballotsview,55.85869258,7.015323118,8.448172999,10.86660175,9.111797114,8.408740542,1.388150197,1.06998858,1.489101363,1.190303239,1.090366744,55.06122708,72.53358339,85.21726927,72.58142762,51.18194223,19.07315197,24.55727613,29.62951528,25.07834417,18.34583199,56.64529993,30.65105188,44.41540471,54.82778087,47.07140539,33.70206142,2.745782382,4.492535178,5.662674477,4.944372041,3.459274364
2,Borcherds,14.57183285,16.91729323,25.96505084,29.80769231,30.80513419,16.4754589,2.611044418,2.565075331,3.186056459,3.138855203,1.666378938,38.65598044,64.90125894,68.05339971,71.43847565,29.19516534,0.788476717,1.293867423,1.393292683,1.453453453,0.616207792,74.64638651,24.53571429,45.31376278,49.92354268,52.8258329,21.91962691,4.767402377,9.941464399,11.18378209,12.03546023,4.880047764
2,Conville,0,10.80104106,11.93593414,28.27472527,27.89264877,23.84294616,1.699496367,1.202094475,3.08102163,2.897404802,2.458484114,32.29325082,39.03738255,84.46566354,84.63678641,55.28326318,0.606520551,0.716603496,1.592334495,1.585585586,1.074413586,70.52554631,32.16491255,42.77069353,97.23539097,98.21140764,65.13351038,0.611205433,0.917673637,2.130244208,2.188265497,1.418133538
6,George NU,70.43052542,13.51732991,6.915569639,13.6097561,18.64701027,50.7069083,7.201191921,2.358136796,5.021177158,6.558242577,17.70245376,22.99285697,12.86791287,23.13065985,32.19100183,66.88931665,1.211561784,0.662712582,1.223378941,1.691935838,3.647148559,13.98024726,48.85228444,30.07426647,56.80067789,79.68170041,168.1082025,11.12393888,7.732250088,14.91170946,21.27480344,43.86018237
2,Conville,14.57183285,18.23684211,21.37442985,38.39230769,31.28681447,27.98631285,3.286401099,2.46543202,4.791338751,3.722177419,3.304984894,36.00617533,46.16363741,75.73684806,62.69197607,42.85096848,1.13836326,1.426488834,2.403429878,1.977027027,1.401872727,59.19853447,29.9352993,42.21838602,72.77586855,60.72265235,42.14125456,4.333701188,6.901033204,12.14682999,10.30764227,6.990216565
4,Blanco,133.5751344,24.29149798,16.07835841,29.80769231,9.801633606,9.857112162,2.691727579,1.140370769,2.28742515,0.717034522,0.715779689,70.82488982,51.28040471,86.83516235,29.00369523,22.28788776,0.75478113,0.534135013,0.928861789,0.308308308,0.245780886,115.6275201,27.78764897,22.13157558,39.37631535,13.25718726,10.34367852,5.577815507,5.016049416,9.112711334,3.120304505,2.379003975
6,Ballotsview,2.428638808,68.74197689,13.56515583,42.02157598,43.89219341,41.44314621,4.800794614,0.606378033,2.032381231,2.023686281,1.896691474,71.53333281,15.44149544,43.69124639,46.35504264,33.44465833,2.826977496,0.596441324,1.733120167,1.827290705,1.36768071,35.03335118,91.68653384,21.77115377,64.72396086,69.21914671,50.7065502,5.064557539,1.357858552,4.121935947,4.483275653,3.209281637
2,Borcherds,12.14319404,8.202216066,17.2648456,25.95465587,30.25919057,36.51655395,1.553941415,2.093599946,3.405339697,3.784648378,4.533630148,24.44055538,56.27567227,77.27353773,91.50828788,84.38344562,0.610031986,1.372861434,1.935943517,2.278236131,2.179429665,57.09243057,19.42850259,49.20893248,70.99579264,84.74632035,79.34612465,2.049146636,5.860231646,8.633094948,10.48064001,9.588865781
3,Pacaltsdorp,17.00047165,15.09868421,16.35798203,35.76923077,33.52158693,14.9926676,2.240728022,1.55384371,3.676218991,3.284274194,1.458081571,64.92022522,76.93939568,153.6689671,146.2812775,49.99279656,2.199110843,2.547301489,5.224847561,4.942567568,1.752340909,65.02961434,54.29552707,70.7828099,148.5401182,142.529559,49.45744459,2.708563243,3.986941452,8.543166875,8.3370636,2.826925817
6,George NU,46.14413735,33.12227938,25.41841819,52.8021978,101.4358533,197.1274205,12.68523604,6.230952222,14.00464377,25.64688461,49.47413852,12.07589202,10.13737831,19.23475506,37.53304077,55.73572406,2.987911768,2.451538275,4.777003484,9.263157895,14.27007519,31.68067191,24.66303082,22.7744486,45.40330239,89.30445745,134.648363,2.676436422,2.790586498,5.680651221,11.36362434,16.74246406
6,George NU,58.28733138,16.2406015,10.28216013,18.90659341,16.63477246,38.22306464,8.404782031,3.405934345,6.776093026,5.683370958,12.96291624,63.43545508,43.9331599,73.78683631,65.9432083,115.782536,4.85216441,3.284432689,5.665036183,5.031185031,9.164115884,77.96812214,108.0315741,82.30118301,145.2349339,130.834078,233.239396,10.75721562,9.253209172,16.67325755,15.27577645,26.61085875
